ID,Assunto,IP Origem,Notificado em,Status,Tipo
5962044,Host com o serviço SMB vulnerável,143.54.110.147,2024-05-16 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962046,Host com o serviço SMB vulnerável,143.54.41.101,2024-05-16 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962047,Host com o serviço SMB vulnerável,143.54.210.116,2024-05-16 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962050,Host com o serviço SMB vulnerável,143.54.139.235,2024-05-16 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962051,Host com o serviço SMB vulnerável,143.54.241.61,2024-05-16 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962052,Host com o serviço SMB vulnerável,143.54.112.67,2024-05-16 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962053,Host com o serviço SMB vulnerável,143.54.211.193,2024-05-16 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962054,Host com o serviço SMB vulnerável,143.54.220.170,2024-05-16 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962055,Host com o serviço SMB vulnerável,143.54.46.227,2024-05-16 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962056,Host com o serviço SMB vulnerável,143.54.236.168,2024-05-16 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962057,Host com o serviço SMB vulnerável,143.54.121.181,2024-05-16 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962058,Host com o serviço SMB vulnerável,143.54.253.24,2024-05-16 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962059,Host com o serviço SMB vulnerável,143.54.252.169,2024-05-16 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962060,Host com o serviço SMB vulnerável,143.54.255.58,2024-05-16 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962061,Host com o serviço SMB vulnerável,143.54.188.146,2024-05-16 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962066,Host com o serviço SMB vulnerável,143.54.244.199,2024-05-16 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962067,Host com o serviço SMB vulnerável,143.54.121.193,2024-05-16 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962068,Host com o serviço SMB vulnerável,143.54.254.108,2024-05-16 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962070,Host com o serviço SMB vulnerável,143.54.197.167,2024-05-16 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962074,Host com o serviço SMB vulnerável,143.54.252.246,2024-05-16 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962102,Host com o serviço SMB vulnerável,143.54.201.86,2024-05-16 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962103,Host com o serviço SMB vulnerável,143.54.201.17,2024-05-16 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962104,Host com o serviço SMB vulnerável,143.54.149.147,2024-05-16 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962105,Host com o serviço SMB vulnerável,143.54.240.226,2024-05-16 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962106,Host com o serviço SMB vulnerável,143.54.188.155,2024-05-16 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962107,Host com o serviço SMB vulnerável,143.54.1.147,2024-05-16 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962108,Host com o serviço SMB vulnerável,143.54.113.34,2024-05-16 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962109,Host com o serviço SMB vulnerável,143.54.148.105,2024-05-16 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962110,Host com o serviço SMB vulnerável,143.54.120.220,2024-05-16 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962111,Host com o serviço SMB vulnerável,143.54.31.14,2024-05-16 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962112,Host com o serviço SMB vulnerável,143.54.2.148,2024-05-16 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962157,Host com o serviço SMB vulnerável,143.54.211.32,2024-05-16 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962158,Host com o serviço SMB vulnerável,143.54.252.36,2024-05-16 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962159,Host com o serviço SMB vulnerável,143.54.248.145,2024-05-16 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962160,Host com o serviço SMB vulnerável,143.54.108.230,2024-05-16 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962161,Host com o serviço SMB vulnerável,143.54.190.34,2024-05-16 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962162,Host com o serviço SMB vulnerável,143.54.110.62,2024-05-16 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962163,Host com o serviço SMB vulnerável,143.54.106.83,2024-05-16 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962164,Host com o serviço SMB vulnerável,143.54.186.196,2024-05-16 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962165,Host com o serviço SMB vulnerável,143.54.121.182,2024-05-16 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962166,Host com o serviço SMB vulnerável,143.54.244.210,2024-05-16 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962167,Host com o serviço SMB vulnerável,143.54.219.8,2024-05-16 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962168,Host com o serviço SMB vulnerável,143.54.121.2,2024-05-16 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962169,Host com o serviço SMB vulnerável,143.54.81.49,2024-05-16 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962172,Host com o serviço SMB vulnerável,143.54.106.200,2024-05-16 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962173,Host com o serviço SMB vulnerável,143.54.246.156,2024-05-16 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962174,Host com o serviço SMB vulnerável,143.54.219.15,2024-05-16 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962175,Host com o serviço SMB vulnerável,143.54.226.37,2024-05-16 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962176,Host com o serviço SMB vulnerável,143.54.219.122,2024-05-16 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962177,Host com o serviço SMB vulnerável,143.54.150.117,2024-05-16 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962178,Host com o serviço SMB vulnerável,143.54.81.243,2024-05-16 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962179,Host com o serviço SMB vulnerável,143.54.252.213,2024-05-16 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962181,Host com o serviço SMB vulnerável,143.54.249.38,2024-05-16 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962182,Host com o serviço SMB vulnerável,143.54.106.225,2024-05-16 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962183,Host com o serviço SMB vulnerável,143.54.206.110,2024-05-16 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962184,Host com o serviço SMB vulnerável,143.54.120.180,2024-05-16 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962185,Host com o serviço SMB vulnerável,143.54.217.119,2024-05-16 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962186,Host com o serviço SMB vulnerável,143.54.210.223,2024-05-16 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962187,Host com o serviço SMB vulnerável,143.54.2.141,2024-05-16 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962188,Host com o serviço SMB vulnerável,143.54.246.106,2024-05-16 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962190,Host com o serviço SMB vulnerável,143.54.188.112,2024-05-16 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962191,Host com o serviço SMB vulnerável,143.54.138.12,2024-05-16 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962193,Host com o serviço SMB vulnerável,143.54.115.15,2024-05-16 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962194,Host com o serviço SMB vulnerável,143.54.254.101,2024-05-16 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962195,Host com o serviço SMB vulnerável,143.54.121.209,2024-05-16 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962196,Host com o serviço SMB vulnerável,143.54.219.90,2024-05-16 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962197,Host com o serviço SMB vulnerável,143.54.110.248,2024-05-16 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962198,Host com o serviço SMB vulnerável,143.54.219.7,2024-05-16 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962199,Host com o serviço SMB vulnerável,143.54.242.21,2024-05-16 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962200,Host com o serviço SMB vulnerável,143.54.108.35,2024-05-16 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962201,Host com o serviço SMB vulnerável,143.54.108.141,2024-05-16 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962203,Host com o serviço SMB vulnerável,143.54.98.3,2024-05-16 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962204,Host com o serviço SMB vulnerável,143.54.122.17,2024-05-16 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962205,Host com o serviço SMB vulnerável,143.54.216.156,2024-05-16 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962206,Host com o serviço SMB vulnerável,143.54.252.103,2024-05-16 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962208,Host com o serviço SMB vulnerável,143.54.219.102,2024-05-16 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962209,Host com o serviço SMB vulnerável,143.54.199.239,2024-05-16 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962210,Host com o serviço SMB vulnerável,143.54.113.23,2024-05-16 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962211,Host com o serviço SMB vulnerável,143.54.44.248,2024-05-16 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962212,Host com o serviço SMB vulnerável,143.54.81.241,2024-05-16 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962213,Host com o serviço SMB vulnerável,143.54.1.251,2024-05-16 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962214,Host com o serviço SMB vulnerável,143.54.188.35,2024-05-16 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962216,Host com o serviço SMB vulnerável,143.54.1.11,2024-05-16 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962217,Host com o serviço SMB vulnerável,143.54.80.250,2024-05-16 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962218,Host com o serviço SMB vulnerável,143.54.181.53,2024-05-16 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962219,Host com o serviço SMB vulnerável,143.54.120.246,2024-05-16 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962220,Host com o serviço SMB vulnerável,143.54.233.19,2024-05-16 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962221,Host com o serviço SMB vulnerável,143.54.188.154,2024-05-16 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962222,Host com o serviço SMB vulnerável,143.54.188.78,2024-05-16 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962223,Host com o serviço SMB vulnerável,143.54.199.77,2024-05-16 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962224,Host com o serviço SMB vulnerável,143.54.218.173,2024-05-16 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962225,Host com o serviço SMB vulnerável,143.54.110.155,2024-05-16 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962226,Host com o serviço SMB vulnerável,143.54.216.115,2024-05-16 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962228,Host com o serviço SMB vulnerável,143.54.246.154,2024-05-16 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962229,Host com o serviço SMB vulnerável,143.54.226.55,2024-05-16 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962230,Host com o serviço SMB vulnerável,143.54.219.96,2024-05-16 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962231,Host com o serviço SMB vulnerável,143.54.206.192,2024-05-16 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962232,Host com o serviço SMB vulnerável,143.54.216.176,2024-05-16 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962240,Host com o serviço SMB vulnerável,143.54.246.129,2024-05-16 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
5962255,Host com o serviço SMB vulnerável,143.54.232.223,2024-05-16 03:25:27+00:00,Resolvido,Acesso Indevido-Vazamento/SMB
